task_idx,epoch,train_loss,train_acc,test_loss,test_acc,nc1,nc2,nc3,nc4
2,153,0.001268774236086756,1.0,2.238909959793091,0.338,0.0,0.0,0.0,0.0
2,154,0.0012608878430910408,1.0,1.2487043619155884,0.562,0.0,0.0,0.0,0.0
2,155,0.0011670998041518033,1.0,1.2306483745574952,0.548,0.0,0.0,0.0,0.0
2,156,0.0012688855826854706,1.0,1.5243520259857177,0.44,0.0,0.0,0.0,0.0
2,157,0.0009917881991714239,1.0,2.731892490386963,0.322,0.0,0.0,0.0,0.0
2,158,0.0011899748095311224,1.0,1.8581259727478028,0.366,0.0,0.0,0.0,0.0
2,159,0.0010263693565502763,1.0,2.928492784500122,0.216,0.0,0.0,0.0,0.0
2,160,0.0011712312302552164,1.0,1.888340163230896,0.324,"tensor(7.4656, device='cuda:0')",0.5325677990913391,0.5575094223022461,0.47
2,161,0.0011188126262277364,1.0,1.5893531560897827,0.388,0.0,0.0,0.0,0.0
2,162,0.0010724066151306033,1.0,2.122294306755066,0.33,0.0,0.0,0.0,0.0
2,163,0.0011856668326072394,1.0,2.1201732635498045,0.378,0.0,0.0,0.0,0.0
2,164,0.001237138828728348,1.0,1.44146831035614,0.456,0.0,0.0,0.0,0.0
2,165,0.0009895603638142348,1.0,1.7171077728271484,0.442,0.0,0.0,0.0,0.0
2,166,0.0011282378039322793,1.0,1.4666633367538453,0.48,0.0,0.0,0.0,0.0
2,167,0.0012106458307243884,1.0,1.7703118562698363,0.356,0.0,0.0,0.0,0.0
2,168,0.0010060017765499652,1.0,2.0858535289764406,0.314,0.0,0.0,0.0,0.0
2,169,0.001168106566183269,1.0,1.444115447998047,0.516,0.0,0.0,0.0,0.0
2,170,0.0011032714135944843,1.0,2.7506686210632325,0.362,"tensor(9.7735, device='cuda:0')",0.6104499697685242,0.46386033296585083,0.45
2,171,0.0010360668669454752,1.0,1.431465458869934,0.434,0.0,0.0,0.0,0.0
2,172,0.0010961752524599434,1.0,2.7145095825195313,0.312,0.0,0.0,0.0,0.0
2,173,0.001139967383351177,1.0,2.015625238418579,0.35,0.0,0.0,0.0,0.0
2,174,0.0011294806259684264,1.0,1.8472001075744628,0.342,0.0,0.0,0.0,0.0
2,175,0.0011472748150117694,1.0,1.9636234521865845,0.342,0.0,0.0,0.0,0.0
2,176,0.0011289266520179808,1.0,3.0632044315338134,0.342,0.0,0.0,0.0,0.0
2,177,0.0012761413282714783,1.0,1.614262294769287,0.442,0.0,0.0,0.0,0.0
2,178,0.0010401452146470546,1.0,2.585814189910889,0.316,0.0,0.0,0.0,0.0
2,179,0.0010145061463117599,1.0,2.0378967761993407,0.296,0.0,0.0,0.0,0.0
2,180,0.0009838568908162415,1.0,2.8457040309906008,0.31,"tensor(17.3682, device='cuda:0')",0.6408728361129761,0.551594078540802,0.38
2,181,0.0010667770402505994,1.0,2.457045793533325,0.412,0.0,0.0,0.0,0.0
2,182,0.0008717578160576522,1.0,1.5905532121658326,0.406,0.0,0.0,0.0,0.0
2,183,0.000956873360555619,1.0,2.5362608432769775,0.302,0.0,0.0,0.0,0.0
2,184,0.0009637835714966059,1.0,2.4017560482025146,0.37,0.0,0.0,0.0,0.0
2,185,0.0009824578510597348,1.0,1.78868887424469,0.36,0.0,0.0,0.0,0.0
2,186,0.001132656263653189,1.0,2.2421035289764406,0.358,0.0,0.0,0.0,0.0
2,187,0.0009789673122577369,1.0,1.7128238677978516,0.404,0.0,0.0,0.0,0.0
2,188,0.0009796480368822814,1.0,2.612336015701294,0.26,0.0,0.0,0.0,0.0
2,189,0.0011118334671482444,1.0,1.75145263671875,0.426,0.0,0.0,0.0,0.0
2,190,0.0009465486346744001,1.0,1.9672786474227906,0.38,"tensor(8.7815, device='cuda:0')",0.5845552682876587,0.3378441631793976,0.574
2,191,0.001057913328986615,1.0,2.427474784851074,0.28,0.0,0.0,0.0,0.0
2,192,0.0010552909900434315,1.0,2.7660902976989745,0.258,0.0,0.0,0.0,0.0
2,193,0.0011163072823546826,1.0,3.4019516468048097,0.23,0.0,0.0,0.0,0.0
2,194,0.0009693508083000779,1.0,1.2996955633163452,0.552,0.0,0.0,0.0,0.0
2,195,0.0009899655915796756,1.0,1.588870072364807,0.512,0.0,0.0,0.0,0.0
2,196,0.0011325576063245535,1.0,2.0778506994247437,0.262,0.0,0.0,0.0,0.0
2,197,0.001262021886650473,1.0,1.6582579135894775,0.516,0.0,0.0,0.0,0.0
2,198,0.0009978525270707905,1.0,1.2981943130493163,0.538,0.0,0.0,0.0,0.0
2,199,0.0010828427691012622,1.0,5.11670446395874,0.232,0.0,0.0,0.0,0.0
2,200,0.001051966401282698,1.0,2.424874258041382,0.302,"tensor(11.8906, device='cuda:0')",0.5389423966407776,0.4982163608074188,0.434
